nid	v	maxdeg	max_ratio	argmax_alpha
v27CCCACCACACCACACCACACAACACACCACACAACACACCACACAADEAE	27	6	5.650408269583625e-07	55.27909663310495
v27CCCACCACACCACACCACACAACACACCACACAACACACCACACAADEBE	27	6	6.106371419333321e-07	43.466993469328585
v27CCCACCACACCACACCACACACACACACCAACACACACACACAACADEAE	27	6	8.592688478697434e-07	21.872676300000002
v27CCCACCACACCACACCACACACCACACAACACAACCACACAACAAACAAE	27	6	5.222100949042502e-06	21.872676300000002
v27CCCACCACACCACACCACACACCACACAACACACACCACACAACAAAABE	27	6	8.558289938466381e-07	21.872676300000002
v27CCCACCACACCACACCACACACCACACAACACACACCACACAACADEABE	27	6	6.957919792957343e-07	21.872676300000002
v27CCCACCACACCACACCACACACCACACACAACAACCACACACAAACADEE	27	6	3.1538288538593634e-06	21.872676300000002
v27CCCACCACACCACACCACACACCACACACAACACACACACACAAACADEE	27	6	4.3939272682071077e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACAACACACCACACACAAAABAE	27	6	4.4427242182538516e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACAACACACCACACACAADEABE	27	6	5.239773672414874e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACAACACACCACACACAADEBAE	27	6	4.968773127752535e-07	21.872676300000002
v27CCCACCACACCACACCACACACCACACACACAACACACACACAAACADEE	27	6	4.1935428283344794e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACACAACACACACACACAABABE	27	6	2.53875149662407e-06	2.1000000000000014
v27CCCACCACACCACACCACACACCACACACACAACACCACACACAAAABAE	27	6	4.558822728329509e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACACAACACCACACACADAEABE	27	6	4.729180430665403e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACACAACACCACACACADEAABE	27	6	4.52309714411718e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACACAACACCACACACADEABAE	27	6	3.895090889348305e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACACACAACACACAACACAAABE	27	6	1.2310394258990798e-05	21.872676300000002
v27CCCACCACACCACACCACACACCACACACACACAACCACACACAAAABAE	27	6	2.6773831767818893e-06	21.872676300000002
v27CCCACCACACCACACCACACACCACACACACACAACCACACACAADEABE	27	6	3.081707194842669e-06	21.872676300000002
v27CCCACCACACCACACCACACACCACACACACACACACACACACAAAABAE	27	6	5.164418581305853e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACACACACACACACACADEAABE	27	6	5.414221749025631e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACACACACACACACACADEABAE	27	6	5.168227436115541e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACACACACACCACACADABAEAE	27	6	5.706977197246913e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACCAAACACACACAACDEACAAE	27	6	1.5756449224375278e-06	21.872676300000002
v27CCCACCACACCACACCACACACCACACACCAAACACACACACACDEADEE	27	6	3.3538555331518867e-06	21.872676300000002
v27CCCACCACACCACACCACACACCACACACCAAACACCACACACADBEABE	27	6	7.321866185294711e-07	21.872676300000002
v27CCCACCACACCACACCACACACCACACACCAAACACCACACACADBEBAE	27	6	7.33040428444402e-07	2.1000000000000014
v27CCCACCACACCACACCACACACCACACACCAACACACACACACAAAABAE	27	6	4.2133207805971794e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACCAACACACACACACADBEABE	27	6	6.27774186010724e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACCAACACACACACACADEAABE	27	6	6.894038264009942e-07	21.872676300000002
v27CCCACCACACCACACCACACACCACACACCAACACACACACACADEABAE	27	6	4.3636531327184085e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACCAACACACCACACAADBAEAE	27	6	4.918584681403756e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACCAACACACCACACAADDEEAE	27	6	4.346362859223201e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACCAACACACCACACADABAEAE	27	6	5.780835037690312e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACCAACACACCACACADABBEAE	27	6	5.931385936071279e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACCADEACCACACAACDEACAAE	27	6	5.841243753486839e-07	43.466993469328585
v27CCCACCACACCACACCACACACCACACACCADEACCACACACACDEADEE	27	6	6.959346786992146e-07	55.27909663310495
v27CCCACCACACCACACCACACACCACACACCADEACCACACACADECADEE	27	6	5.888985721417447e-07	55.27909663310495
v27CCCACCACACCACACCACACACDEACCACACACAACCACACACAAACAAE	27	6	3.900300655638214e-07	43.466993469328585
v27CCCACCACCACACAACACCACACAACACCACACAACACCACACAACADEE	27	6	5.446758998551346e-06	21.872676300000002
v27CCCACCACCACACACAACCACACACAACCACACACAACCACACACAAAAE	27	6	4.716319780237195e-05	21.872676300000002
v27CCCACCACCACACACACACACACACACACACACACACACACACACAADEE	27	6	1.7756248293711467e-06	21.872676300000002
v27CCCACCACCACCACAACACCACACCACAACACCACAACCAAACAACAABE	27	6	1.2808032473354084e-06	21.872676300000002
v27CCCACCACCACCACAACACCACACCACAACACCACAACCACAACAADEBE	27	6	1.2434698812515664e-06	21.872676300000002
v27CCCACCACCACCACAACACCACACCACAACACCACACACAAACAACAABE	27	6	7.566930718293615e-06	21.872676300000002
v27CCCACCACCACCACAACACCACACCACAACACCACACACCAAACAADAEE	27	6	1.858939955666917e-06	21.872676300000002
v27CCCACCACCACCACAACACCACACCACAACACCACACACCAAACAADEAE	27	6	1.2866690378217777e-06	21.872676300000002
v27CCCACCACCACCACACAACCACACCACACAACCAAACCACACAACDEABE	27	6	6.635263277087862e-07	21.872676300000002
v27CCCACCACCACCACACACAACACCACACACAACACCACACACAAACADEE	27	6	2.4386943231866584e-07	43.466993469328585
v27CCCACCACCACCACACACAACACCACACACAACACCACACACAACAADEE	27	6	2.567180643532634e-07	43.466993469328585
v27CCCACCACCACCACACACACACACCACACACAACAACCACACACAAAABE	27	6	3.183422894957333e-07	43.466993469328585
v27CCCACCACCACCACACACACACACCACACACAACAACCACACACAAABAE	27	6	3.5113246979902847e-07	43.466993469328585
v27CCCACCACCACCACACACACACACCACACACAACACACACACACAAABAE	27	6	1.412936363571769e-06	21.872676300000002
v27CCCACCACCACCACACACACACACCACACACACAAACCACACACADEABE	27	6	3.8282045152797446e-07	43.466993469328585
v27CCCACCACCACCACACACACACACCACACACACAAACCACACACADEBAE	27	6	4.1610080947049615e-07	43.466993469328585
v27CCCACCACCACCACACACACACACCACACACACAACACACACACAAABAE	27	6	3.706282919392052e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCAAACACACCACACACDEAACADEE	27	6	1.0973557011937749e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCAACAACACCACACACCAAAABABE	27	6	1.5163962074461461e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCAACAACACCACACACCAAAABBAE	27	6	1.408302125695587e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCAACAACACCACACACCAAABAABE	27	6	1.8887706803048764e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCAACACAACCACACACCAAAABBAE	27	6	1.2326633970148332e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCACAAACACCACACACADEACADEE	27	6	4.506843151637399e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCACAAACACCACACACCADEABABE	27	6	1.3673579585038635e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCACAAACACCACACACCADEABBAE	27	6	1.4539725857174445e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCACAACAACCACACACCAAAABABE	27	6	1.1155737039062636e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCACAACAACCACACACCAAAABBAE	27	6	1.0995165819227642e-06	21.872676300000002
v27CCCACCACCACCACACACACCACACCACACAAACCACACACCAADEBABE	27	6	1.0303352464818464e-06	21.872676300000002
v27CCCACCACCACCACACCACAACACCACACACACAAACCACACACADEBAE	27	6	6.257795383532574e-07	43.466993469328585
v27CCCACCACCACCACACCACAACACCACACACACAACACACACACAAAABE	27	6	7.3701632827823634e-06	21.872676300000002
v27CCCACCACCACCACACCACAACACCACACACCAAACACACACAACDEABE	27	6	9.466047599990033e-07	43.466993469328585
v27CCCACCACCACCACACCACAACACCACACACCADEACCACACAACDEABE	27	6	6.136108912376513e-07	43.466993469328585
v27CCCACCACCACCACACCACAACACCACACACCADEACCACACACADEBAE	27	6	6.413857572300309e-07	55.27909663310495
v27CCCACCACCACCACACCACACCAACDEACCACACACCAAACCAACAABBE	27	6	2.747249294920959e-07	43.466993469328585
v27CCCACCCACCACCACACCAACAACACCACACACCAAACACACAACADEAE	27	6	6.537528475901999e-07	2.1000000000000014
v27CCCACCCACCACCACACCACACACCACACACACACCAAACAACAAADEBE	27	6	1.2649759879725628e-06	21.872676300000002
v27CCCCACCACACACAACCACACACAACCACACACAACCACACACAACAAAE	27	6	2.734322988099414e-07	43.466993469328585
v27CCCCACCACACACACACCACAACACACACCACAACACACACACAACAAAE	27	6	2.357389978568152e-06	21.872676300000002
v27CCCCACCACACCACACACCACACACCACACACACACACAACAACAAAABE	27	6	7.735167574066884e-07	21.872676300000002
v27CCCCACCACCACCACCACACCACACAACCAACCAAACCAACAACAADEAE	27	6	4.469903575049412e-07	43.466993469328585
v28CCACCCACCACACCACCACACCACACACCACABCACACABCACACABABDEE	28	6	7.841286044980479e-07	21.872676300000002
v28CCCACACACCACACACACACACACACACACACACACACACACAACACACAAE	28	6	1.6169431163174875e-06	2.1000000000000014
v28CCCACACACCACACACACCACACACAACCACACACAACACACACAACACAAE	28	6	6.203150831645429e-06	21.872676300000002
v28CCCACACACCACACACACCACACACAACCACACACAACCACACACAACAABE	28	6	1.3237026735910058e-05	21.872676300000002
v28CCCACACACCACACACACCACACACACACACACACAACACACACAACACAAE	28	6	5.865839588866844e-07	21.872676300000002
v28CCCACACACCACACACACCACACACACACACACACACACACACACAACAABE	28	6	2.3442578797860046e-06	21.872676300000002
v28CCCACACACCACACACACCACACACACACACACACACACACACACACAABAE	28	6	1.0520368015835223e-06	21.872676300000002
v28CCCACACACCACACACACCACACACACACCACACACACAACACACACADEAE	28	6	1.2806887738737032e-06	21.872676300000002
v28CCCACACACCACACACACCACACACACACCACACACACACAACACACAADEE	28	6	2.478199334903079e-07	43.466993469328585
v28CCCACACACCACACACACCACACACACACCACACACACACACACACAABABE	28	6	3.6630617843773467e-07	43.466993469328585
v28CCCACACCAACACACCAACACACCAACACACCAACACACCAACACACCAABE	28	6	0.0002089427353672391	2.1000000000000014
v28CCCACACCACACAACCACACAACCACACAACCACACAACCACACAACACAAE	28	6	3.2015679115913494e-06	2.1000000000000014
v28CCCACACCACACACACCACACACAACCACACACAACCACACACAACAACAAE	28	6	3.7349665015549376e-06	2.1000000000000014
v28CCCACACCACACACACCACACACAACCACACACAACCACACACAACACAAAE	28	6	3.807344245253306e-06	21.872676300000002
v28CCCACACCACACACACCACACACACACACACACACACACACACAACAACAAE	28	6	7.26702083291963e-07	21.872676300000002
v28CCCACACCACACACACCACACACACACACACACACACACACACACAACADEE	28	6	6.45496664293066e-07	21.872676300000002
v28CCCACACCACACACACCACACACACACACACACACACACACACACACAADEE	28	6	6.549947142781771e-07	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACACAACACACACACAAABE	28	6	4.4668740687962016e-06	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACACAACACACACACAABAE	28	6	3.3339138438295153e-06	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACACAACCAACACAAACAAE	28	6	8.016971642378888e-06	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACACAACCAACACACAABAE	28	6	9.405055390486826e-06	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACACACAACACACAACAAAE	28	6	2.284983529155713e-05	2.1000000000000014
v28CCCACACCACACACACCACACACACACCACACACACACAACACACAACAABE	28	6	1.628076022801353e-05	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACACACAACACACACAAABE	28	6	3.661991000008153e-05	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACACACACAACACACAABAE	28	6	7.1492387021931e-06	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACACACACACACACAADEAE	28	6	7.589105095755887e-06	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACACACACCAACACAADEAE	28	6	1.459132522099213e-05	21.872676300000002
v28CCCACACCACACACACCACACACACACCACACACADECACACACAACACAAE	28	6	8.39801840519006e-06	21.872676300000002
v28CCCACACCACCACACACACACCACACACACAACCACACACACAABCACAABE	28	6	3.678866418829848e-07	43.466993469328585
v28CCCACCACACACACACACACACACACACACACACACACACACACACACAABE	28	6	6.756285664079857e-07	2.1000000000000014
v28CCCACCACACACACCACACACAACCACACACAACCACACACAACCACAADEE	28	6	3.6440809319796265e-07	21.872676300000002
v28CCCACCACACCACACACAACCACACACAACCACACACAACCACACACAABAE	28	6	4.443000313112506e-05	21.872676300000002
v28CCCACCACACCACACACAACCACACACAACCACACACAACCACACACAABBE	28	6	6.74911773639878e-05	21.872676300000002
v28CCCACCACACCACACACACACACACACACACACACACACAACACACACAAAE	28	6	6.803859629968608e-07	21.872676300000002
v28CCCACCACACCACACACACACACACACACACACACACACACAACACACAAAE	28	6	6.450548681137123e-06	21.872676300000002
v28CCCACCACACCACACACACACCACAACACACACCACAACACAACACAACAAE	28	6	1.6085203996227337e-06	21.872676300000002
v28CCCACCACACCACACACACACCACACAACACACCACACAACACACACAAABE	28	6	2.4372178465201714e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACAACACCACACACAACAACAACAAE	28	6	1.8539122883464295e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACAACACCACACACAACACACAABAE	28	6	2.419104740856319e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACAACACCACACACAACACACAADEE	28	6	1.5097328740291742e-07	55.27909663310495
v28CCCACCACACCACACACACACCACACACAACACCACACACAACACDEACAAE	28	6	2.164557435150697e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACACAACCAACACACAACCAACADEE	28	6	3.099982280653227e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACACAACCACACACACAABCACAABE	28	6	2.3010696647706513e-06	21.872676300000002
v28CCCACCACACCACACACACACCACACACACAACCACACACACAACACAABAE	28	6	2.963483811753037e-06	21.872676300000002
v28CCCACCACACCACACACACACCACACACACAACCACACACACAACCADEABE	28	6	3.0349044500850876e-06	21.872676300000002
v28CCCACCACACCACACACACACCACACACACAACCACACACADECACAACAAE	28	6	3.4639043579957758e-06	21.872676300000002
v28CCCACCACACCACACACACACCACACACACACACACACACAACACACAABAE	28	6	8.916254035085829e-07	21.872676300000002
v28CCCACCACACCACACACACACCACACACACACACACACACACAACACAABAE	28	6	5.498386056138944e-07	21.872676300000002
v28CCCACCACACCACACACACACCACACACACACACACACACACACACADEABE	28	6	1.1556464763222397e-06	21.872676300000002
v28CCCACCACACCACACACACACCACACACACACACCACACAACADECACAAAE	28	6	2.175110419660151e-07	21.872676300000002
v28CCCACCACACCACACACACACCACACACACACACCACACACAAACAACAABE	28	6	1.9039829601175014e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACACACACCACACACAACAACADEAE	28	6	2.481301534363812e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACACACACCACACACAACACAADEAE	28	6	2.0505641024241226e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACACACACCACACACAADECACAABE	28	6	2.3338455472194346e-07	21.872676300000002
v28CCCACCACACCACACACACACCACACACACACACCACACACACAAABCADEE	28	6	2.0596553336732032e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACACACACCACACACACAAACADEAE	28	6	2.6427133138571496e-07	21.872676300000002
v28CCCACCACACCACACACACACCACACACACACACCACACACACAACAADEAE	28	6	1.979009446130017e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACACACACCACACACACAACADBAEE	28	6	1.9730399761521805e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACACACACCACACACACACAABBABE	28	6	2.1759244864896265e-07	21.872676300000002
v28CCCACCACACCACACACACACCACACACACACACCACACACACACAADBAEE	28	6	1.8980559243199522e-07	43.466993469328585
v28CCCACCACACCACACACACACCACACACACACACCACACACACADECADEAE	28	6	2.714036614667504e-07	21.872676300000002
v28CCCACCACACCACACACACACCACACACACACACCACACACADEACACAABE	28	6	1.7352209148220106e-07	21.872676300000002
v28CCCACCACACCACACCAACACCACACACAACACCACACACAACAACAACAAE	28	6	1.9563847499618456e-07	21.872676300000002
v28CCCACCACACCACACCAACACCACACACAACACCACACACAACACACAABAE	28	6	2.285482078572294e-07	43.466993469328585
v28CCCACCACACCACACCAACACCACACACAACACCACACACAACACACAADEE	28	6	1.9579091170286474e-07	21.872676300000002
v28CCCACCACACCACACCAACACCACACACCAACACACACACACAACACAABAE	28	6	7.050708167217956e-07	21.872676300000002
v28CCCACCACACCACACCAACACCACACACCAACACACACACACCAACADEAAE	28	6	9.365303356373589e-07	21.872676300000002
v28CCCACCACACCACACCAACACCACACACCAACACACACACACDEACAACAAE	28	6	1.2946097228460844e-05	2.1000000000000014
v28CCCACCACACCACACCAACACCACACACCAACACCACACACAAACAACAABE	28	6	2.411379930103451e-07	43.466993469328585
v28CCCACCACACCACACCAACACCACACACCAACACCACACACACAAABCADEE	28	6	5.154308378792919e-07	21.872676300000002
v28CCCACCACACCACACCAACACCACACACCAACACCACACACACAAACADEAE	28	6	1.0426153057081233e-06	21.872676300000002
v28CCCACCACACCACACCAACACCACACACCAACACCACACACACAACAADEAE	28	6	5.364620928254567e-07	21.872676300000002
v28CCCACCACACCACACCAACACCACACACCAACACCACACACACAACADBAEE	28	6	5.062517475858025e-07	21.872676300000002
v28CCCACCACACCACACCAACACCACACACCAACACCACACACACCAABABABE	28	6	4.5031111954460163e-07	43.466993469328585
v28CCCACCACACCACACCAACACCACACACCAACACCACACACACDEABCADEE	28	6	7.547709589952882e-07	2.1000000000000014
v28CCCACCACACCACACCAACACCACACACCAACACCACACACACDEACADEAE	28	6	1.2086066424147327e-06	2.1000000000000014
v28CCCACCACACCACACCAACACCACACACCAACACCACACACADBECACAABE	28	6	1.3579400669523232e-06	21.872676300000002
v28CCCACCACACCACACCAACACCACACACDEACCACACACAACCAACACAAAE	28	6	2.363154097718678e-07	43.466993469328585
v28CCCACCACACCACACCAACACCACACACDEACCACACACAACCACAACAAAE	28	6	8.112926887029485e-07	21.872676300000002
v28CCCACCACACCACACCACACAACACACCACACAACACACCACACAACAAAAE	28	6	8.653606189078573e-07	43.466993469328585
v28CCCACCACACCACACCACACAACACACCACACAACACACCACACAADECAAE	28	6	6.392704848214331e-07	43.466993469328585
v28CCCACCACACCACACCACACACACACACCACACACACACACACDEACADEAE	28	6	6.299984398603882e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACAACACAACCACACAACAACACAAAE	28	6	8.161855209727917e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACAACACACACCACACAACACAABABE	28	6	2.7640701891678782e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACAACACACACCACACAACADEACAAE	28	6	7.000014280768676e-07	21.872676300000002
v28CCCACCACACCACACCACACACCACACACAACAACCACACACAAACACAABE	28	6	4.946417664914965e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACACAACACACACACACAAACACAABE	28	6	4.1871827493808043e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACAACACACACACACAACAACAABE	28	6	2.043284085990565e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACACAACACACACACACAACACADEAE	28	6	6.647930340662611e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACAACACACCACACACAAACAADEE	28	6	4.2609961438169884e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACAACACACCACACACAACAAADEE	28	6	9.318085417840228e-07	21.872676300000002
v28CCCACCACACCACACCACACACCACACACAACACACCACACACAACAABBAE	28	6	6.361892531949696e-07	21.872676300000002
v28CCCACCACACCACACCACACACCACACACAACACACCACACACAADECADEE	28	6	6.553092801772832e-07	21.872676300000002
v28CCCACCACACCACACCACACACCACACACACAACACACACACAAACACAABE	28	6	4.1677043323613804e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACACAACACACACACACAACADEAE	28	6	3.9747954170774326e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACACAACACCACACACAAACAADEE	28	6	4.3788586228667887e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACACAACACCACACACACAAABABE	28	6	1.1452878898391707e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACACACAACACCACACACACAAABBAE	28	6	4.3940373280084653e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACACAACACCACACACACAABABAE	28	6	1.5726450478684364e-06	2.1000000000000014
v28CCCACCACACCACACCACACACCACACACACAACACCACACACADEACADEE	28	6	4.2720160651888213e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACACACAACCACACACAACAAADEE	28	6	8.502634151403196e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACACACACAACCACACACAACAABBAE	28	6	5.025912339523594e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACACACACAACCACACACAADECAAAE	28	6	4.175102586568907e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACACACACAACCACACACAADECADEE	28	6	3.7235557038270736e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACACACACAACCACACACACAAABABE	28	6	1.3662454094701095e-05	21.872676300000002
v28CCCACCACACCACACCACACACCACACACACACACACACACACACAABABAE	28	6	7.904006059290831e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACACACACACACACACADEACADEE	28	6	5.303306940087972e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACACACACACCACACACAAADEBAE	28	6	6.427780844088747e-07	21.872676300000002
v28CCCACCACACCACACCACACACCACACACACACACACCACACACAADAEABE	28	6	7.558298186863841e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACACACACACCACACACAADEABAE	28	6	6.969158469952336e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACACACACACCACACACADABEABE	28	6	7.081410437113847e-07	21.872676300000002
v28CCCACCACACCACACCACACACCACACACACACACACCACACACADEAABAE	28	6	5.615383766520423e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAAACACACACACACDEACAABE	28	6	4.381767640746873e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACACCAAACACCACACACACDEAADEE	28	6	6.084385174223801e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAAACACCACACACACDEABABE	28	6	7.256664084523395e-07	21.872676300000002
v28CCCACCACACCACACCACACACCACACACCAAACACCACACACADBECADEE	28	6	1.2395385738050555e-06	21.872676300000002
v28CCCACCACACCACACCACACACCACACACCAACACACACACACACAAABABE	28	6	6.346796049636745e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAACACACACACACACAABABAE	28	6	7.913186803901317e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAACACACACACACACDEAADEE	28	6	1.5036469331906076e-06	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAACACACACACACACDEABABE	28	6	5.047756647032358e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAACACACACACACADEACADEE	28	6	4.7181988062670257e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAACACACCACACAACDEAAABE	28	6	8.519462427852386e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAACACACCACACAADCAAAEAE	28	6	6.332314035042495e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAACACACCACACACAAADEBAE	28	6	4.93971997783025e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAACACACCACACACADBAEABE	28	6	7.788129858903849e-07	2.1000000000000014
v28CCCACCACACCACACCACACACCACACACCAACACACCACACACADBAEBAE	28	6	4.758708253002216e-07	43.466993469328585
v28CCCACCACACCACACCACACACCACACACCAACACACCACACACADBEAABE	28	6	5.726095965475905e-07	43.466993469328585
